1;12345;1487788025558;click;index.html;item;a;203;394
1;12345;1487788111671;click;questionario.html;Q:2:H:1-2 list-group-item;a;119;197
1;12345;1487788120987;click;questionario.html#;Q:1:H:1-1 list-group-item;a;142;192
1;12345;1487788128903;click;questionario.html#;Q:2:H:1-2 list-group-item;a;117;231
1;12345;1487788193657;click;questionario.html#;Q:1:H:1-1 list-group-item;a;128;202
1;12345;1487788195812;click;questionario.html#;Q:2:H:1-2 list-group-item;a;118;189
1;12345;1487788198443;click;questionario.html#;Q:3:H:1-3 list-group-item;a;91;278
1;12345;1487788201662;click;questionario.html#;Q:2:H:1-2 list-group-item;a;103;232
1;12345;1487788204779;click;questionario.html#;Q:1:H:1-1 list-group-item;a;141;185
1;12345;1487788209251;click;questionario.html#;Q:2:H:1-2 list-group-item;a;106;227
1;12345;1487788211583;click;questionario.html#;Q:3:H:1-3 list-group-item;a;95;277
1;12345;1487788214387;click;questionario.html#;Q:2:H:1-2 list-group-item;a;100;181
1;12345;1487788216883;click;questionario.html#;Q:1:H:1-1 list-group-item;a;137;185
1;12345;1487788221287;click;questionario.html#;troca-Q1 btn btn-info btn-lg;button;902;204
1;12345;1487788222503;click;questionario.html#;Q:2:H:1-2 list-group-item;a;120;227
1;12345;1487788224202;click;questionario.html#;Q:3:H:1-3 list-group-item;a;75;167
1;12345;1487788225786;click;questionario.html#;Q:2:H:1-2 list-group-item;a;60;247
1;12345;1487788228366;click;questionario.html#;Q:1:E:1-1 list-group-item;a;97;202
1;12345;1487788230300;click;questionario.html#;Q:2:H:1-2 list-group-item;a;97;236
1;12345;1487788231240;click;questionario.html#;Q:3:H:1-3 list-group-item;a;98;284
1;12345;1487788233541;click;questionario.html#;Q:2:H:1-2 list-group-item;a;91;249
1;12345;1487788235197;click;questionario.html#;Q:3:H:1-3 list-group-item;a;102;289
1;12345;1487788236136;click;questionario.html#;Q:2:H:1-2 list-group-item;a;113;240
1;12345;1487788237554;click;questionario.html#;troca-Q1 btn btn-info btn-lg;button;861;202
1;12345;1487788238362;click;questionario.html#;troca-Q1 btn btn-info btn-lg;button;861;202
1;12345;1487788238955;click;questionario.html#;troca-Q1 btn btn-info btn-lg;button;861;202
1;12345;1487788239498;click;questionario.html#;troca-Q1 btn btn-info btn-lg;button;860;203
1;12345;1487788247775;click;questionario.html#;Q:2:H:1-2 list-group-item;a;65;244
1;12345;1487788248332;click;questionario.html#;Q:3:H:1-3 list-group-item;a;65;262
1;12345;1487788249325;click;questionario.html#;Q:1:E:1-1 list-group-item;a;119;181
1;12345;1487788250499;click;questionario.html#;Q:1:E:1-1 list-group-item;a;112;211
1;12345;1487788251092;click;questionario.html#;Q:2:H:1-2 list-group-item;a;109;219
1;12345;1487788265035;click;questionario.html#;Q:1:E:1-1 list-group-item;a;112;185
1;12345;1487788268293;click;questionario.html#;Q:2:H:1-2 list-group-item;a;113;224
1;12345;1487788269109;click;questionario.html#;Q:3:H:1-3 list-group-item;a;89;289
1;12345;1487788269659;click;questionario.html#;Q:2:H:1-2 list-group-item;a;111;249
1;12345;1487788270117;click;questionario.html#;Q:1:E:1-1 list-group-item;a;147;197
1;12345;1487788455730;click;index.html;item;a;200;398
1;12345;1487788612595;click;questionario.html;troca-Q1 btn btn-info btn-lg;button;924;183
1;12345;1487788619592;click;questionario.html;Q:2:H:1-2 list-group-item;a;144;238
1;12345;1487788620616;click;questionario.html#;Q:3:H:1-3 list-group-item;a;86;279
1;12345;1487788621382;click;questionario.html#;Q:2:H:1-2 list-group-item;a;103;239
1;12345;1487788622008;click;questionario.html#;Q:1:E:1-1 list-group-item;a;114;203
1;12345;1487788658238;click;questionario.html#;Q:2:H:1-2 list-group-item;a;96;223
1;12345;1487788658799;click;questionario.html#;Q:2:H:1-2 list-group-item;a;90;253
1;12345;1487788659425;click;questionario.html#;Q:3:H:1-3 list-group-item;a;85;264
1;12345;1487788797257;click;questionario.html#;Q:1:H:1-1;p;266;163
1;12345;1487788832706;click;index.html;item;a;178;593
1;12345;1487788892454;click;questionario.html;troca-Q1 btn btn-info btn-lg;button;843;195
1;12345;1487788894120;click;questionario.html;Q:2:H:1-2 list-group-item;a;141;246
1;12345;1487788895769;click;questionario.html#;Q:2:H:1-2 list-group-item;a;109;238
1;12345;1487788896745;click;questionario.html#;Q:3:H:1-3 list-group-item;a;92;274
1;12345;1487788897795;click;questionario.html#;Q:1:E:1-1 list-group-item;a;118;188
1;12345;1487788898921;click;questionario.html#;Q:2:H:1-2 list-group-item;a;104;238
1;12345;1487788899446;click;questionario.html#;Q:3:H:1-3 list-group-item;a;98;272
1;12345;1487788900063;click;questionario.html#;Q:1:E:1-1 list-group-item;a;118;204
1;12345;1487788901143;click;questionario.html#;Q:2:H:1-2 list-group-item;a;101;242
1;12345;1487788901694;click;questionario.html#;Q:3:H:1-3 list-group-item;a;78;289
1;12345;1487788902250;click;questionario.html#;Q:2:H:1-2 list-group-item;a;91;241
1;12345;1487788902736;click;questionario.html#;Q:1:E:1-1 list-group-item;a;109;202
1;12345;1487788947698;click;questionario.html#;Q:2:H:1-2 list-group-item;a;63;237
1;12345;1487788948457;click;questionario.html#;Q:3:H:1-3 list-group-item;a;63;274
1;12345;1487788949049;click;questionario.html#;Q:2:H:1-2 list-group-item;a;74;244
1;12345;1487788955613;click;questionario.html#;Q:2:H:1-2 list-group-item;a;112;232
1;12345;1487788958867;click;questionario.html#;Q:1:E:1-1 list-group-item;a;118;181
1;12345;1487788971796;click;index.html;item;a;188;576
1;12345;1487788973666;click;questionario.html;Q:2:H:1-2 list-group-item;a;108;244
1;12345;1487788975113;click;questionario.html#;Q:1:E:1-1 list-group-item;a;98;210
1;12345;1487788978614;click;questionario.html#;Q:1:E:1-1 list-group-item;a;86;193
1;12345;1487788980575;click;questionario.html#;Q:2:H:1-2 list-group-item;a;127;237
1;12345;1487788984453;click;questionario.html#;;label;223;391
1;12345;1487788984490;click;questionario.html#;Q:1:H:1-1:B;input;223;391
1;12345;1487788986108;click;questionario.html#;Q:1:H:1-1:C;input;218;406
1;12345;1487788986985;click;questionario.html#;Q:2:H:1-2 list-group-item;a;106;237
1;12345;1487788987437;click;questionario.html#;Q:1:E:1-1 list-group-item;a;110;200
1;12345;1487789900884;click;questionario.html#;Q:1:H:1-1;p;260;211
1;12345;1487789908583;click;questionario.html#;Q:1:H:1-1:E;input;218;241
1;12345;1487789909754;click;questionario.html#;Q:1:H:1-1:E;input;218;241
1;12345;1487789910579;click;questionario.html#;Q:1:H:1-1:E;input;218;241
1;12345;1487789911266;click;questionario.html#;Q:1:H:1-1:E;input;218;241
1;12345;1487789911442;click;questionario.html#;Q:1:H:1-1:E;input;218;241
1;12345;1487789911650;click;questionario.html#;Q:1:H:1-1:E;input;218;241
1;12345;1487789911826;click;questionario.html#;Q:1:H:1-1:E;input;218;241
1;12345;1487789912029;click;questionario.html#;Q:1:H:1-1:E;input;218;241
1;12345;1487789919099;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789919450;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789919626;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789919834;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789919999;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789920165;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789920322;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789920491;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789920656;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789920834;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789920976;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789921378;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789921866;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789922141;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789922352;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789922618;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789922890;click;questionario.html#;Q:1:H:1-1:D;input;224;226
1;12345;1487789927691;click;questionario.html#;Q:1:H:1-1:E;input;224;244
1;12345;1487789929106;click;questionario.html#;Q:1:H:1-1:E;input;224;244
1;12345;1487789929971;click;questionario.html#;;label;218;212
1;12345;1487789929983;click;questionario.html#;Q:1:H:1-1:D;input;218;212
1;12345;1487789930835;click;questionario.html#;;label;218;212
1;12345;1487789930853;click;questionario.html#;Q:1:H:1-1:D;input;218;212
1;12345;1487789931315;click;questionario.html#;;label;218;212
1;12345;1487789931338;click;questionario.html#;Q:1:H:1-1:D;input;218;212
1;12345;1487789931690;click;questionario.html#;;label;218;212
1;12345;1487789931699;click;questionario.html#;Q:1:H:1-1:D;input;218;212
1;12345;1487790035373;click;questionario.html#;Q:1:H:1-1:E;input;225;243
1;12345;1487790039707;click;questionario.html#;;label;219;213
1;12345;1487790039728;click;questionario.html#;Q:1:H:1-1:D;input;219;213
1;12345;1487790042635;click;questionario.html#;Q:1:H:1-1:C;input;220;199
1;12345;1487790045591;click;questionario.html#;Q:1:H:1-1:B;input;223;176
1;12345;1487790047802;click;questionario.html#;Q:2:H:1-2 list-group-item;a;110;227
1;12345;1487790050293;click;questionario.html#;Q:2:H:1-2:E;input;220;194
1;12345;1487790054032;click;questionario.html#;;label;220;165
1;12345;1487790054043;click;questionario.html#;Q:2:H:1-2:D;input;220;165
1;12345;1487790056502;click;questionario.html#;Q:1:E:1-1 list-group-item;a;108;196
1;12345;1487790059982;click;questionario.html#;Q:1:E:1-1:A;input;220;132
1;12345;1487790062797;click;questionario.html#;Q:2:H:1-2 list-group-item;a;132;180
1;12345;1487790064857;click;questionario.html#;Q:2:H:1-2:C;input;223;200
1;12345;1487790067561;click;questionario.html#;Q:3:H:1-3 list-group-item;a;118;229
1;12345;1487790069573;click;questionario.html#;Q:3:H:1-3:A;input;218;158
1;12345;1487790128817;click;questionario.html#;Q:2:H:1-2 list-group-item;a;102;236
1;12345;1487790129923;click;questionario.html#;Q:2:H:1-2 list-group-item;a;101;235
1;12345;1487790131206;click;questionario.html#;Q:3:H:1-3 list-group-item;a;92;269
1;12345;1487790132499;click;questionario.html#;Q:3:H:1-3 list-group-item;a;92;285
1;12345;1487790135521;click;questionario.html#;Q:2:H:1-2 list-group-item;a;99;237
1;12345;1487790138314;click;questionario.html#;Q:3:H:1-3 list-group-item;a;101;261
1;12345;1487790147922;click;questionario.html#;Q:1:E:1-1 list-group-item;a;142;207
1;12345;1487790212647;click;questionario.html#;Q:1:E:1-1:D;input;222;147
1;12345;1487790227510;click;questionario.html#;Q:1:E:1-1:E;input;219;170
1;12345;1487790228409;click;questionario.html#;Q:1:E:1-1:D;input;218;150
1;12345;1487790230438;click;questionario.html#;Q:1:E:1-1:B;input;217;147
1;12345;1487791398255;click;index.html;item;a;217;586
1;12345;1487792383204;click;index.html;item;a;181;584
1;12345;1487792439633;click;questionario.html;Q:1:H:1-1;li;264;243
1;12345;1487792447449;click;questionario.html;Q:2:H:1-2 list-group-item;a;96;222
1;12345;1487792449519;click;questionario.html#;Q:1:H:1-1 list-group-item;a;105;204
1;12345;1487792451101;click;questionario.html#;Q:2:H:1-2 list-group-item;a;109;227
1;12345;1487792452417;click;questionario.html#;Q:1:H:1-1 list-group-item;a;112;207
1;12345;1487792947624;click;questionario.html#;Q:1:H:1-1 list-group-item;a;101;208
1;12345;1487792956170;click;questionario.html#;Q:1:H:1-1:A;input;221;357
1;12345;1487792970351;click;questionario.html#;Q:1:H:1-1:B;input;225;279
1;12345;1487792982038;click;questionario.html#;Q:2:H:1-2 list-group-item;a;119;241
1;12345;1487792982964;click;questionario.html#;Q:1:H:1-1 list-group-item;a;129;192
1;12345;1487792993286;click;questionario.html#;Q:1:H:1-1:E;input;217;244
1;12345;1487793006828;click;questionario.html#;Q:2:H:1-2 list-group-item;a;148;238
1;12345;1487793010820;click;questionario.html#;Q:1:H:1-1 list-group-item;a;134;201
1;12345;1487793026409;click;questionario.html#;Q:1:H:1-1:B;input;215;170
1;12345;1487793031285;click;questionario.html#;Q:2:H:1-2 list-group-item;a;58;233
1;12345;1487793034424;click;questionario.html#;Q:1:H:1-1 list-group-item;a;149;194
1;12345;1487793037397;click;questionario.html#;Q:2:H:1-2 list-group-item;a;110;238
1;12345;1487793039747;click;questionario.html#;Q:2:H:1-2:D;input;215;269
1;12345;1487793042142;click;questionario.html#;Q:1:H:1-1 list-group-item;a;122;194
