1;123;1487784817328;click;index.html;container-objects;div;367;372
1;123;1487784840681;click;index.html;item;a;79;327
1;123;1487784842201;click;1-1.html;img-responsive 1-1-img1;img;416;360
1;123;1487784842863;click;1-1.html;img-responsive 1-1-img1;img;416;363
1;123;1487784843511;click;1-1.html;img-responsive 1-1-img1;img;415;365
1;123;1487784871520;click;index.html;item;a;114;412
1;123;1487787224555;click;questionario.html#;Q:2:H:1-2 list-group-item;a;102;225
1;123;1487787441846;click;questionario.html#;radio;div;700;207
1;123;1487787804490;click;questionario.html#;Q:1:H:1-1:E;input;222;349
1;123;1487787833387;click;questionario.html#;Q:1:H:1-1:D;input;223;324
1;123;1487787843538;click;questionario.html#;Q:2:H:1-2 list-group-item;a;116;237
1;123;1487787981137;click;questionario.html#;Q:1:H:1-1 list-group-item;a;90;192
1;123;1487787986246;click;questionario.html#;Q:2:H:1-2 list-group-item;a;120;229
1;123;1488311091616;click;index.html;item;a;272;292
1;123;1488311101713;click;questionario.html;Q:2:H:1-2 list-group-item;a;107;206
1;123;1488311112972;click;questionario.html#;Q:2:H:1-2 list-group-item;a;67;203
1;123;1488311146423;click;questionario.html#;Q:2:H:1-2 list-group-item;a;151;200
1;123;1488311163720;click;questionario.html#;Q:2:H:1-2 list-group-item;a;119;203
1;123;1488311166956;click;questionario.html#;Q:3:H:1-3 list-group-item;a;125;251
1;123;1488311180417;click;questionario.html#;Q:1:H:1-1:B;input;222;464
1;123;1488311184006;click;questionario.html#;Q:2:H:1-2 list-group-item;a;142;211
1;123;1488311186153;click;questionario.html#;Q:2:H:1-2:B;input;218;405
1;123;1488311189226;click;questionario.html#;Q:2:H:1-2:A;input;222;271
1;123;1488311191253;click;questionario.html#;Q:1:H:1-1 list-group-item;a;149;173
1;123;1488311193072;click;questionario.html#;Q:2:H:1-2 list-group-item;a;97;207
1;123;1488311199365;click;questionario.html#;Q:2:H:1-2 list-group-item;a;133;195
1;123;1488311216234;click;questionario.html#;Q:2:H:1-2 list-group-item;a;104;209
1;123;1488311221707;click;questionario.html#;Q:1:H:1-1 list-group-item;a;117;160
1;123;1488311248123;click;questionario.html#;Q:2:H:1-2 list-group-item;a;90;213
1;123;1488311248729;click;questionario.html#;Q:2:H:1-2 list-group-item;a;90;223
1;123;1488311251378;click;questionario.html#;Q:3:H:1-3 list-group-item;a;102;240
1;123;1488311255220;click;questionario.html#;Q:1:H:1-1 list-group-item;a;96;163
1;123;1488311256471;click;questionario.html#;Q:2:H:1-2 list-group-item;a;88;200
1;123;1488311261986;click;questionario.html#;Q:3:H:1-3 list-group-item;a;114;267
1;123;1488311267499;click;questionario.html#;Q:3:H:1-3 list-group-item;a;82;255
1;123;1488311289002;click;questionario.html#;Q:2:H:1-2 list-group-item;a;40;206
1;123;1488311336576;click;questionario.html#;Q:2:H:1-2 list-group-item;a;147;210
1;123;1488311342125;click;questionario.html#;Q:3:H:1-3 list-group-item;a;83;250
1;123;1488311347757;click;questionario.html#;Q:1:H:1-1:A;input;219;438
1;123;1488311354325;click;questionario.html#;Q:2:H:1-2 list-group-item;a;112;204
1;123;1488311355392;click;questionario.html#;Q:3:H:1-3 list-group-item;a;88;248
1;123;1488311359228;click;questionario.html#;Q:3:H:1-3 list-group-item;a;134;260
1;123;1488311360179;click;questionario.html#;Q:1:H:1-1 list-group-item;a;133;173
1;123;1488311361189;click;questionario.html#;Q:2:H:1-2 list-group-item;a;129;200
1;123;1488311362354;click;questionario.html#;Q:3:H:1-3 list-group-item;a;62;258
1;123;1488311366096;click;questionario.html#;Q:1:H:1-1:C;input;227;495
1;123;1488311366988;click;questionario.html#;Q:3:H:1-3 list-group-item;a;155;255
1;123;1488311368594;click;questionario.html#;;label;221;303
1;123;1488311368598;click;questionario.html#;Q:3:H:1-3:A;input;221;303
1;123;1488311429127;click;questionario.html#;Q:1:H:1-1:B;input;222;460
1;123;1488311434855;click;questionario.html#;Q:2:H:1-2 list-group-item;a;135;209
1;123;1488311465877;click;questionario.html#;Q:2:H:1-2 list-group-item;a;97;213
1;123;1488311466980;click;questionario.html#;Q:1:H:1-1 list-group-item;a;115;179
1;123;1488311468677;click;questionario.html#;Q:2:H:1-2 list-group-item;a;65;197
1;123;1488311470841;click;questionario.html#;Q:3:H:1-3 list-group-item;a;54;192
1;123;1488311501051;click;questionario.html#;Q:3:H:1-3:A;input;225;308
1;123;1488311504350;click;questionario.html#;Q:3:H:1-3 list-group-item;a;114;247
1;123;1488311506224;click;questionario.html#;Q:2:H:1-2 list-group-item;a;113;211
1;123;1488311508751;click;questionario.html#;Q:1:H:1-1 list-group-item;a;100;177
1;123;1488311516283;click;questionario.html#;Q:1:H:1-1:A;input;221;443
1;123;1488311519567;click;questionario.html#;Q:3:H:1-3 list-group-item;a;69;238
1;123;1488311520809;click;questionario.html#;Q:2:H:1-2 list-group-item;a;77;219
1;123;1488311530048;click;questionario.html#;Q:3:H:1-3 list-group-item;a;103;239
1;123;1488311530900;click;questionario.html#;Q:3:H:1-3 list-group-item;a;103;239
1;123;1488311531655;click;questionario.html#;Q:3:H:1-3 list-group-item;a;103;239
1;123;1488311532589;click;questionario.html#;Q:2:H:1-2 list-group-item;a;112;218
1;123;1488311533413;click;questionario.html#;Q:2:H:1-2 list-group-item;a;112;218
1;123;1488311534482;click;questionario.html#;Q:3:H:1-3 list-group-item;a;113;243
1;123;1488311535887;click;questionario.html#;Q:1:H:1-1 list-group-item;a;106;169
1;123;1488311537198;click;questionario.html#;Q:2:H:1-2 list-group-item;a;106;200
1;123;1488311538280;click;questionario.html#;Q:3:H:1-3 list-group-item;a;104;238
1;123;1488311539505;click;questionario.html#;Q:2:H:1-2 list-group-item;a;111;188
1;123;1488311541152;click;questionario.html#;Q:1:H:1-1 list-group-item;a;126;168
1;123;1488311543986;click;questionario.html#;Q:1:H:1-1 list-group-item;a;80;167
1;123;1488311579233;click;questionario.html#;Q:3:H:1-3 list-group-item;a;100;258
1;123;1488311580832;click;questionario.html#;Q:1:H:1-1 list-group-item;a;95;163
1;123;1488311588279;click;questionario.html#;;div;129;372
1;123;1488311592061;click;questionario.html#;;div;108;373
